term_id,term_str,tfidf_sum,n
2772,boundary,0.0037766381764411405,11
2773,bounded,0.007031397015615931,25
2774,bounden,0.0006461808314142271,2
2775,bounder,0.0006171840301354781,1
2776,bounding,0.0040689318189823616,10
2777,boundless,0.0029741466926533405,9
2778,bounds,0.0051313831154128475,19
2779,bounties,0.0003870750893572166,1
2780,bountiful,0.0011725121684695687,3
2781,bounty,0.0021047337219988623,6
2782,bouquet,0.001330493780661288,4
2783,bourgeois,0.0006129557079324457,1
2784,bourne,0.0008789999923929494,1
2785,bournemouth,0.0070281261775283705,10
2786,bout,0.0012913144218143844,1
2787,bow,0.010113230218499318,52
2788,bowd,0.0025641248498668432,1
2789,bowed,0.012328109910469554,82
2790,bowels,0.0006042802831429043,2
2791,bower,0.0020914118592179117,9
2792,bowers,0.0029093167013446632,6
2793,bowery,0.0004711585439759086,1
2794,bowie,0.0009028652012205331,3
2795,bowing,0.0032152433319933378,10
2796,bowl,0.0019654671598324453,5
2797,bowls,0.0007388308006960691,3
2798,bown,0.0013468548270537128,1
2799,bowr,0.0007660923040327391,3
2800,bowrs,0.0010897117621641813,2
2801,bowry,0.0009159597726946639,1
2802,bows,0.00197091338105573,5
2803,box,0.02821435045003556,197
2804,boxed,0.0005728048563976254,2
2805,boxer,0.000918230476785781,2
2806,boxes,0.01387431594639234,71
2807,boxful,0.0004817596112153665,1
2808,boy,0.033061901246559285,268
2809,boyar,0.0010658332472864621,3
2810,boyars,0.000426626358705706,1
2811,boyhood,0.0027619874054916676,5
2812,boyish,0.002505526971256256,7
2813,boys,0.013484660270561527,69
2814,brace,0.0016529319551375431,7
2815,braced,0.0010778461669073813,5
2816,bracelet,0.0009355720073396885,3
2817,bracelets,0.0008641034578235614,3
2818,braces,0.0020806893507640412,1
2819,bracing,0.0005415369602939701,1
2820,bracken,0.0007124999938338753,1
2821,bracket,0.0005068951370836507,2
2822,bradford,0.0008962969510983563,1
2823,bradley,0.0005939189137790199,1
2824,bradleys,0.0008576343643683347,1
2825,bradshaw,0.003096238232914043,7
2826,bradshaws,0.00045374931684838,1
2827,bradstreet,0.0027824914523301024,12
2828,brag,0.000703496202841872,1
2829,braggart,0.0006846106828048598,2
2830,bragging,0.0008777680372529452,1
2831,brahmah,0.0011366379211977793,1
2832,brahmins,0.006163415790959129,9
2833,braided,0.0014359116185216556,2
2834,braids,0.0007865463040250881,1
2835,brain,0.015955227004166964,114
2836,brained,0.0008855267450077682,2
2837,braining,0.000743147427564493,1
2838,brains,0.0075368707279613685,33
2839,braithwaite,0.0004378867292990571,1
2840,brake,0.0012092791570126283,2
2841,brakes,0.000678350928329246,1
2842,bram,0.000300955067073511,1
2843,bramah,0.00016091662245117588,1
2844,bramble,0.0008496787310063324,2
2845,brambles,0.0021375837556482516,4
2846,bran,0.0004034057936102908,1
2847,branch,0.006836985356214692,29
2848,branched,0.002587682421152336,8
2849,branches,0.013624875135931039,63
2850,branching,0.0010098297261252596,4
2851,brand,0.0025411554947559036,4
2852,branded,0.001048423624963375,4
2853,brandished,0.000247007491453353,1
2854,brandy,0.009958555319175985,48
2855,brass,0.0057370968382761175,20
2856,brassy,0.00027238773277372036,1
2857,brat,0.00017628245572583954,1
2858,bravado,0.00033207184230115404,1
2859,brave,0.010677020346276996,85
2860,braved,0.0014990735064531022,4
2861,bravely,0.004397639312049966,11
2862,braver,0.00048702440570249224,2
2863,bravery,0.0020639356503922655,5
2864,braves,0.0006874725516794473,1
2865,bravest,0.0018902423099456827,6
2866,braving,0.0006417368839786219,2
2867,bravissimo,0.00018710508464559757,1
2868,bravo,0.0011436284787860692,4
2869,bravoes,0.00012280748950046108,1
2870,bravos,0.00024561497900092217,2
2871,braw,0.00035091048862864624,1
2872,brawling,0.001060605409957623,1
2873,brawls,0.0002532244999817958,1
2874,brawn,0.0009691049657024809,3
2875,brawny,0.00025709667265187865,1
2876,brazen,0.0017292096135304144,5
2877,brazenly,0.0006037960902193073,1
2878,brazier,0.0015819103253955614,4
2879,brazils,0.001135092876447624,1
2880,breach,0.005107668706682481,20
2881,breaches,0.0002532244999817958,1
2882,bread,0.007293657536495926,32
2883,breadth,0.0034578871803310164,14
2884,break,0.013942874264258382,125
2885,breakable,0.00043880714281308567,1
2886,breakdown,0.0012123553917768157,2
2887,breakers,0.0007098753126437817,1
2888,breakfast,0.020837762793256123,163
2889,breakfasted,0.0030081479297822925,9
2890,breakfasting,0.0013042000171755118,3
2891,breakfasts,0.0007112088132585928,3
2892,breaking,0.009092244261847196,60
2893,breaks,0.003992839909123091,12
2894,breakwater,0.001135092876447624,1
2895,breast,0.012870896147392352,113
2896,breasted,0.00029102578744422694,1
2897,breastpin,0.00027238773277372036,1
2898,breastplate,0.0006233738389058639,2
2899,breasts,0.0011444982126225206,5
2900,breath,0.01787029344710165,152
2901,breathd,0.0018729917478174994,4
2902,breathe,0.010789175905494398,37
2903,breathed,0.007335965308727304,39
2904,breathes,0.0022725477360327146,6
2905,breathing,0.01034844809526668,58
2906,breathings,0.0005206047336491907,1
2907,breathless,0.00861084170944177,45
2908,breathlessly,0.003019794237088008,9
2909,breathlessness,0.000647995338416944,1
2910,breckinridge,0.0022259519990148946,7
2911,bred,0.004792401016096663,17
2912,breeches,0.0012362726683079093,3
2913,breed,0.0021000433378373824,7
2914,breeding,0.003691321915253547,13
2915,breeze,0.0137541469345718,76
2916,breezes,0.0022516727359672578,5
2917,breezy,0.0010922832631082157,3
2918,brenta,0.0025356602095866,10
2919,bretagne,0.00046263157494365754,1
2920,brethren,0.0024370576303243195,10
2921,brevity,0.0001239436957411392,1
2922,brewed,0.00024064841290296886,1
2923,brewer,0.000269748032553021,1
2924,brewing,0.000937500995726756,2
2925,briar,0.000269748032553021,1
2926,bribe,0.003749763125885494,6
2927,bribed,0.0023406634423784474,6
2928,bribery,0.0007708707810198476,2
2929,bribes,0.00012280748950046108,1
2930,bribing,0.00034958833077308206,1
2931,brick,0.00619781136117484,16
2932,brickbat,0.0007394185296103618,1
2933,brickish,0.0003568589712706418,1
2934,bricks,0.002208963848420177,10
2935,bridal,0.0017451442589492823,5
2936,bride,0.006304664121654455,37
2937,bridegroom,0.0033691596011224856,17
2938,brides,0.0027584558718653676,6
2939,bridge,0.008264480042902575,32
2940,bridges,0.0014746988205294124,3
2941,bridle,0.0026061669771898256,6
2942,brief,0.009734889247547028,46
2943,briefed,0.0015483003574288663,1
2944,briefly,0.007716111552782555,27
2945,brier,0.0008429172201614757,1
2946,brigade,0.0008962969510983563,1
2947,brigands,0.0011900712540297777,5
2948,brigham,0.0018014534362929381,2
2949,bright,0.017579060381174825,142
2950,brighten,0.0024581987608026253,5
2951,brightened,0.004343554683703917,19
2952,brightening,0.0023651044814563963,8
2953,brighter,0.004160958700653983,12
2954,brightest,0.0032523949390187547,10
2955,brightly,0.005367341603005618,19
2956,brightness,0.004782879497310573,20
2957,brighton,0.005909426295197354,13
2958,brilliance,0.0008131918979051125,4
2959,brilliancy,0.0016149792014324206,2
2960,brilliant,0.008710471217151176,37
2961,brilliantly,0.0008137151749683228,3
2962,brilliants,0.0005454278202307655,1
2963,brim,0.0013501547753651364,3
2964,brimful,0.001751023372186551,4
2965,brimmed,0.0011186545579685903,5
2966,brimming,0.0014539465921763817,1
2967,brims,0.0003179931427164136,1
2968,brimstone,0.00086435151875467,2
2969,bring,0.017490882902078,245
2970,bringest,0.0003870750893572166,1
2971,bringin,0.0004378867292990571,1
2972,bringing,0.01038257045139906,61
2973,brings,0.009379749004862341,44
2974,brink,0.005869841416186645,33
2975,brinvilliers,0.000779206836180375,1
2976,briony,0.003405349566247209,14
2977,brisk,0.004862837237900824,14
2978,brisker,0.0008292452758424052,1
2979,briskest,0.0009514432124268537,1
2980,briskly,0.008229182548585883,28
2981,briskness,0.0004073414598894156,1
2982,bristle,0.001891891183109853,3
2983,bristled,0.0012687943434559847,2
2984,bristles,0.00040243373145701296,1
2985,bristling,0.001386602717637324,5
2986,bristol,0.00282468368878414,8
2987,britain,0.001858493946508632,4
2988,britannica,0.0005447754655474407,2
2989,british,0.010633146296801057,31
2990,brittany,0.0005528911892120738,1
2991,brixton,0.009176852719401099,22
2992,broach,0.0021998314278989855,2
2993,broaching,0.0003956957792323339,1
2994,broad,0.01564369652067253,112
2995,broadcast,0.0008213606486294773,1
2996,broadcloth,0.0006491707640113775,1
2997,broaden,0.00038695551101635865,1
2998,broadened,0.003304073047951734,7
2999,broadens,0.0004378867292990571,1
3000,broader,0.001913442715663779,5
3001,broadest,0.0003568589712706418,1
3002,broadly,0.00046220479304795307,1
3003,broads,0.00035091048862864624,1
3004,broadwise,0.001414748435046345,2
3005,brochio,0.00023562358712564952,1
3006,brochure,0.0008429172201614757,1
3007,brock,0.0008042215018683486,1
3008,brockham,0.00097742878592271,1
3009,broderick,0.0005915348236882895,1
3010,broiling,0.00025709667265187865,1
3011,broke,0.014453255919937652,159
3012,broken,0.017538155699501415,219
3013,bromide,0.005150381657286711,10
3014,bromides,0.0011699576449331283,2
3015,bromley,0.00024064841290296886,1
3016,bronze,0.0015353603822468192,3
3017,bronzed,0.0005939189137790199,1
3018,bronzing,0.0007124999938338753,1
3019,brooch,0.002054768758206419,6
3020,brood,0.0013800406875604516,3
3021,brooded,0.0025005578238194767,6
3022,brooding,0.0020803448816004524,7
3023,brook,0.004714250086317659,15
3024,brooked,0.000426626358705706,1
3025,brooks,0.001220435992471838,2
3026,brool,0.0004378867292990571,1
3027,broom,0.002208036072714942,3
3028,brothel,0.00033246847754743274,1
3029,brother,0.04197968496802439,371
3030,brotherhood,0.00035263935505629304,1
3031,brotherly,0.0008311711938685819,1
3032,brothers,0.019960271840055135,88
3033,brougham,0.0019104758497982882,5
3034,brought,0.017158539207246797,547
3035,brow,0.009361192487308458,54
3036,browed,0.000701597014867577,2
3037,brown,0.03511440545005014,175
3038,browne,0.0001806946031679101,1
3039,brownish,0.002262647597119148,4
3040,browns,0.004040695563119662,8
3041,brows,0.007454601839368424,32
3042,browse,0.000678350928329246,1
3043,browsing,0.0019564746123972437,4
3044,bruff,0.04466192429255401,207
3045,bruffs,0.006857805061513105,23
3046,bruise,0.0010642143501612363,3
3047,bruised,0.0017999359715067116,7
3048,bruises,0.0017324062022513347,7
3049,brunette,0.0009217308771947564,2
3050,brunne,0.00046263157494365754,1
3051,brush,0.0039618760512784325,10
3052,brushed,0.003189493102451504,11
3053,brushes,0.0003613892063358202,2
3054,brushing,0.0025455706888548755,8
3055,brusque,0.0006865305503754196,1
3056,brusquely,0.0026388759720305053,5
3057,brussels,0.0010197497864306501,2
3058,brutal,0.002135614194908315,8
3059,brutality,0.0031108355188437615,7
3060,brutally,0.0006745066417266131,3
3061,brute,0.005345270251910223,23
3062,brutes,0.0008797599783240051,3
3063,brutish,0.000779206836180375,1
3064,bs,0.00027238773277372036,1
3065,bubbled,0.0006483307397308246,1
3066,bubbling,0.0016557764529171726,4
3067,bucharest,0.000658659375978927,2
3068,buck,0.004290248717168459,7
3069,bucket,0.001994068597813299,3
3070,buckle,0.0010270933971946066,2
3071,buckled,0.00041822203310849847,1
3072,buckles,0.0010419868400425782,3
3073,buckling,0.0005201723376910103,1
3074,buckshot,0.0013600162748750846,1
3075,buckthorn,0.0005142989074768847,1
3076,buckwheat,0.0006874725516794473,1
3077,bud,0.0035372391374679036,7
3078,buda,0.001712713293424173,6
3079,budded,0.0013339456753567124,2
3080,buddha,0.001135092876447624,1
3081,buddhism,0.0007411686326390254,1
3082,budding,0.001475869153211194,2
3083,budge,0.0009623186972083595,2
3084,budget,0.0009970661328847366,3
3085,buds,0.0027079661142454994,5
3086,buff,0.0008991183572658844,4
3087,buffalo,0.00025866287850489475,1
3088,buffaloes,0.0006491707640113775,1
3089,buffeted,0.0007098753126437817,1
3090,buffeting,0.0014176814815445294,4
3091,buffoons,0.0010292317084305282,1
3092,buffs,0.00024064841290296886,1
3093,bug,0.0007413879781947043,1
3094,bugle,0.00024064841290296886,1
3095,build,0.0034281871993647214,13
3096,builder,0.001174274445870557,3
3097,building,0.017042531749512698,115
3098,buildings,0.008104199617226257,20
3099,built,0.008764302900148624,44
3100,bukovina,0.002702639828318798,8
3101,bulbous,0.001105050718270801,1
3102,bulbs,0.0007607500693349243,1
3103,bulgar,0.00043620929450111545,1
3104,bulge,0.00029102578744422694,1
3105,bulging,0.0003764878236128503,1
3106,bulk,0.0018789688605411311,9
3107,bulky,0.002322745912221068,9
3108,bull,0.0036758937908567546,16
3109,bulldog,0.0014981727343688224,4
3110,bullet,0.00578912193179276,14
3111,bullets,0.0019764172631152764,4
3112,bullied,0.000618395229633784,2
3113,bullier,0.0006874725516794473,1
3114,bullies,0.0004378867292990571,1
3115,bullion,0.0005447754655474407,2
3116,bullocks,0.001924078324362447,2
3117,bulls,0.0016351723649280854,4
3118,bully,0.0028233924652857115,5
3119,bullying,0.0012053810541014518,3
3120,bulwark,0.00044559764822481426,1
3121,bump,0.0018306436700985455,3
3122,bumper,0.0007411686326390254,1
3123,bumping,0.0005292983990169441,2
3124,bumps,0.0008716984695648525,2
3125,bumptious,0.000703496202841872,1
3126,bun,0.001921127283987658,2
3127,bunch,0.00410068624912101,15
3128,bunches,0.0008276560417006137,2
3129,bundle,0.006984195400599614,38
3130,bundled,0.0004985373091183892,1
3131,bundles,0.00034014256324778086,1
3132,bungalow,0.00024064841290296886,1
3133,bungalows,0.00024064841290296886,1
3134,bungler,0.000703496202841872,1
3135,bungling,0.000703496202841872,1
3136,bunk,0.00044559764822481426,1
3137,buns,0.0035888558508929964,4
3138,bunsen,0.0016222247672748199,2
3139,buoy,0.0006591060483687059,2
3140,buoyancy,0.00038695551101635865,1
3141,buoyant,0.0004985373091183892,1
3142,buoyed,0.00012280748950046108,1
3143,burden,0.005859564165831686,23
3144,burdened,0.0011914038996430085,2
3145,burdens,0.0012238237445354877,2
3146,burdensome,0.0004034057936102908,1
3147,burdon,0.0004378867292990571,1
3148,bureau,0.0023100032810456127,13
3149,burgen,0.00035091048862864624,1
3150,burgers,0.00043514851108561854,1
3151,burglar,0.0010649057445199241,3
3152,burglaries,0.0006092290803307164,1
3153,burglars,0.00029102578744422694,1
3154,burglary,0.0013948527229740314,3
3155,burgled,0.00048225762038031324,2
3156,burial,0.0036975942000911687,20
3157,buried,0.009690075166517426,82
3158,buries,0.00015784449488500445,1
3159,burlesque,0.0005152315262001359,3
3160,burlesqued,0.00012280748950046108,1
3161,burly,0.0019842721212243878,7
3162,burn,0.006674643571803945,26
3163,burned,0.008252766186853923,40
3164,burner,0.001298948143193364,2
3165,burners,0.0009474848632072261,1
3166,burnin,0.0009706121574273173,1
3167,burning,0.009993165520623822,73
3168,burnings,0.00043628526268197596,1
3169,burnished,0.0002500648810461076,1
3170,burns,0.0027098357493210825,7
3171,burnt,0.005216235708726531,24
3172,burnwell,0.0017996767085631507,7
3173,burr,0.00040648222916110757,1
3174,burrow,0.001107083248406223,2
3175,burrowing,0.0005447754655474407,2
3176,burrows,0.00037524715073695416,1
3177,burst,0.015709993227541016,147
3178,bursting,0.004277339560906544,15
3179,bursts,0.0029766048058067944,10
3180,burthen,0.0013252243726095138,8
3181,burthened,0.00017628245572583954,1
3182,burthens,0.00021049911589949633,1
3183,bury,0.0031386926640298908,14
3184,burying,0.0014887244283081054,6
3185,bus,0.0042439638888704,6
3186,buses,0.0013726849196273455,1
3187,bush,0.002561978082266102,8
3188,bushe,0.0004827498673535276,3
3189,bushes,0.005315173139179025,19
3190,bushman,0.000647995338416944,1
3191,bushmen,0.000743147427564493,1
3192,bushy,0.002828347300765455,11
3193,busied,0.005176518605342042,24
3194,busier,0.00110542669299403,2
3195,busies,0.00040648222916110757,1
3196,busiest,0.0004171078884981528,1
3197,busily,0.004053644568604075,11
3198,business,0.023774958120369973,408
3199,businesslike,0.005113385676840471,7
3200,businesspglaforg,0.0004650361942305376,1
3201,buskin,0.0001806946031679101,1
3202,bust,0.001259308887770743,3
3203,bustle,0.004250130110589005,19
3204,bustled,0.001012048096822371,3
3205,bustling,0.0019313234406556795,4
3206,busy,0.014199441645366892,91
3207,busybody,0.0012163436711201102,3
3208,busying,0.00021049911589949633,1
3209,but,0.0,9528
3210,butcher,0.0008759316720578024,3
3211,butcheries,0.0001806946031679101,1
3212,butchers,0.0016362307883397377,4
3213,butchery,0.0009007170984363427,5
3214,butler,0.011953046685134831,32
3215,butlers,0.0018858206732133146,3
3216,butt,0.0019801606380331445,6
3217,butted,0.0012352561240955807,3
3218,butter,0.002191850110185454,5
3219,buttered,0.001921127283987658,2
3220,butterflies,0.0013800055836414675,3
3221,butterfly,0.0017576847512149468,5
3222,butters,0.00097742878592271,1
3223,butting,0.0004784472838655282,1
3224,button,0.0018638733939939352,6
3225,buttoned,0.0025288355113478253,9
3226,buttoning,0.0007898956244577632,3
3227,buttons,0.0015550326806432594,5
3228,buttresses,0.0006749920788541768,2
3229,buy,0.00947531023387045,35
3230,buying,0.006328805749170212,12
3231,buys,0.00043620929450111545,1
3232,buzz,0.0023143740761204547,4
3233,buzzard,0.001466225680227017,9
3234,buzzards,0.0020624176550383417,3
3235,buzzed,0.0010391158245495367,2
3236,buzzing,0.0020231356946445547,7
3237,by,0.0,6923
3238,bye,0.01445815443000841,82
3239,byes,0.0006171840301354781,1
3240,bygone,0.002498837462609277,7
3241,bygones,0.0014827759563894086,2
3242,byron,0.0004269171742194795,1
3243,bystander,0.00033207184230115404,1
3244,byway,0.00045614529831025235,1
3245,byways,0.001676742467384197,2
3246,byword,0.0006262874945799765,1
3247,bâton,0.000426626358705706,1
3248,béranger,0.0003473585660454667,1
3249,c,0.011184727519081448,27
3250,cab,0.025373825494339097,120
3251,cabal,0.0015219559231800955,4
3252,cabbage,0.0008429172201614757,1
3253,cabbing,0.0005543593667448343,1
3254,cabby,0.001734764968459491,4
3255,cabdriver,0.001007297940619182,1
3256,cabin,0.008916315220693761,30
3257,cabinet,0.010166217380671605,43
3258,cabinets,0.0009590926410106837,1
3259,cabins,0.00016091662245117588,1
3260,cable,0.000974640790791262,3
3261,cables,0.0004784472838655282,1
3262,cabman,0.006724584152809217,20
3263,cabmans,0.0013015400746024747,2
3264,cabmen,0.00034209340138193444,1
3265,caboodles,0.0007770316309925266,1
3266,cabowners,0.0005543593667448343,1
3267,cabriolet,0.0007036938141348051,1
3268,cabs,0.0011698851587617681,4
3269,cache,0.0015483003574288663,1
3270,cackled,0.0004378867292990571,1
3271,cadaverous,0.0003001257911009831,1
3272,cadaverously,0.0003473585660454667,1
3273,cadaverousness,0.0003473585660454667,1
3274,cadence,0.002224263929245747,6
3275,caelia,0.0002664486256455973,1
3276,caesar,0.0014290070169441533,3
3277,caffin,0.0004378867292990571,1
3278,caffyn,0.00044559764822481426,1
3279,cage,0.0033625247606573244,9
3280,caged,0.0006125939089029678,2
3281,cains,0.0005158963051918028,2
3282,cairns,0.0007124999938338753,1
3283,cajoled,0.0006129557079324457,1
3284,cake,0.00172308179625724,5
3285,caked,0.00030146209125389963,1
3286,cakes,0.001689294131721377,6
3287,cal,0.00030689084629669314,1
3288,calais,0.00016091662245117588,1
3289,calamities,0.0019313187600404707,6
3290,calamitous,0.0005881454085103397,2
3291,calamity,0.003569562995624808,11
3292,calculate,0.0015134907717091234,6
3293,calculated,0.005854983420218682,28
3294,calculating,0.0014872358706314289,3
3295,calculation,0.0025650145217245997,5
3296,calculations,0.003496908040098499,8
3297,calculus,0.00037183108722341765,3
3298,calcutta,0.0004345269407430227,2
3299,calderona,0.0002664486256455973,1
3300,calendar,0.001440680590839323,4
3301,calf,0.0011170246389342977,3
3302,calfs,0.000426626358705706,1
3303,calhoun,0.0006802851264955617,2
3304,calico,0.0004649498846176514,1
3305,california,0.0025029129104588437,5
3306,californian,0.0016322631535702942,2
3307,call,0.018305163605425716,388
3308,called,0.020974960222646246,543
3309,callers,0.000703496202841872,1
3310,callin,0.0004817596112153665,1
3311,calling,0.011027282580496784,82
3312,callosities,0.000703496202841872,1
3313,callous,0.0017107039138210569,4
3314,calls,0.006414488641098768,36
3315,calm,0.014851677481194299,114
3316,calmed,0.003952270734284595,14
3317,calmer,0.0040170222015693926,11
3318,calmest,0.0001239436957411392,1
3319,calming,0.000694332033902413,1
3320,calmly,0.007812214085011761,36
3321,calmness,0.005688863121471804,19
3322,calms,0.000426626358705706,1
3323,caltrops,0.00030689084629669314,1
3324,calumnies,0.0009362621894578101,2
3325,calumny,0.0002757457323412114,1
3326,calves,0.0006109855847497496,2
3327,calèche,0.0026963795250106617,7
3328,cam,0.0004285237732329637,1
3329,camaraderie,0.002317437537761245,1
3330,camberwell,0.004599296244277599,11
3331,cambric,0.0007416074536174972,1
3332,cambuscan,0.0006247256803790289,1
3333,camden,0.0012821839928061534,2
3334,came,0.016374464145478673,1615
3335,camel,0.00037421016929119514,2
3336,camels,0.0007484203385823903,4
3337,cameos,0.000647995338416944,1
3338,camera,0.0005406423401707409,2
3339,cameras,0.0004985373091183892,1
3340,camest,0.001020213006529411,4
3341,camilla,0.004904804283725915,18
3342,camillas,0.0005288473671775187,3
3343,camille,0.0001806946031679101,1
3344,camp,0.005721525323046209,14
3345,campagna,0.00029004862548569015,1
3346,campagne,0.00113303933890543,1
3347,campaign,0.005528053679149539,15
3348,campaigner,0.000269748032553021,1
3349,campanella,0.0003473585660454667,1
3350,camphor,0.0005528911892120738,1
3351,camps,0.0013600162748750846,1
3352,can,0.013314191087250092,2112
3353,canada,0.0021769024221261393,4
3354,canal,0.0027768275118332606,8
3355,canary,0.0022067323643519586,2
3356,cancer,0.0002545108176694002,1
3357,candahar,0.0008962969510983563,1
3358,candelabrum,0.0010292317084305282,1
3359,candid,0.0013240698115347333,5
3360,candidate,0.0010305674584591348,3
3361,candidly,0.000993318786011065,1
3362,candied,0.00030146209125389963,1
3363,candle,0.017401485301945893,94
3364,candles,0.002550212752645628,8
3365,candlestick,0.0004073414598894156,1
3366,candlesticks,0.0004985373091183892,1
3367,candor,0.0001806946031679101,1
3368,candour,0.004520565567106345,15
3369,candy,0.01628913073611806,73
3370,candys,0.00868962853739878,32
3371,cane,0.0021947977214237654,6
3372,canine,0.0020678980377467618,6
3373,canisters,0.00030146209125389963,1
3374,cannibal,0.0015470178734257095,4
3375,canniness,0.00035091048862864624,1
3376,canning,0.0003473585660454667,1
3377,cannon,0.003958095160373245,28
3378,cannoned,0.0020291741159937315,2
3379,cannot,0.02597209173241834,641
3380,canny,0.00035091048862864624,1
3381,canoe,0.00024064841290296886,1
3382,canon,0.0004378867292990571,1
3383,canopied,0.0016627982824239849,3
3384,canopies,0.0028317155023858637,3
3385,canopy,0.0026682171258591383,6
3386,canst,0.004316869224292127,15
3387,cant,0.03061697182436537,257
3388,canting,0.0010258735369473191,2
3389,canvas,0.0031760386775556864,9
3390,canvass,0.0003473585660454667,1
3391,canvassed,0.0015912705389250076,2
3392,canvassing,0.0006483307397308246,1
3393,canzonettes,0.00018710508464559757,1
3394,cap,0.008623047594666831,37
3395,capabilities,0.0007413879781947043,1
3396,capability,0.0007921468642277764,2
3397,capable,0.01219615563192268,70
3398,capacious,0.002647416865426125,6
3399,capacities,0.0014869598801476437,3
3400,capacity,0.00849166917098178,25
3401,cape,0.0024289211593933892,4
3402,caper,0.0007584468599212552,1
3403,capering,0.0005319919257421758,1
3404,capes,0.0007910167282348929,1
3405,capital,0.005791949556214182,24
3406,capitalized,0.002014595881238364,2
3407,capitals,0.0018480649192901936,3
3408,capitulated,0.0009173013468765674,1
3409,capped,0.0012262667818786236,2
3410,caprice,0.003405834886672202,14
3411,caprices,0.00113303933890543,1
3412,capricious,0.002238468075703251,11
3413,caps,0.006841988823996453,14
3414,capstan,0.00043826976527640055,1
3415,capt,0.000690123960969671,1
3416,captain,0.025358283719034144,84
3417,captains,0.0009640709869682923,3
3418,caption,0.004029191762476728,4
3419,captivate,0.00012280748950046108,1
3420,captivated,0.0011986649766391245,3
3421,captivating,0.002493020425529351,7
3422,captivatingly,0.00038924020794280697,1
3423,captivations,0.0006939492685681273,2
3424,captive,0.005317798351210616,21
3425,captives,0.0014345705685345168,4
3426,captivity,0.0013080916087670493,7
3427,captors,0.002029501158174099,2
3428,capture,0.0036994942023304027,8
3429,captured,0.001532589657924369,4
3430,capturing,0.0015035204306522035,4
3431,capuchin,0.0015782707159487399,10
3432,capuchins,0.0021375396848205106,13
3433,car,0.022729660363425858,60
3434,caractacus,0.001019642384534926,2
3435,caradoc,0.00042096285974120416,1
3436,carafe,0.0012029116958666378,3
3437,caraffe,0.0003001257911009831,1
3438,caravan,0.0034373627583972367,5
3439,carbine,0.0004812968258059377,2
3440,carbolised,0.0003001257911009831,1
3441,carbon,0.0018992797409551976,2
3442,carbonari,0.000779206836180375,1
3443,carboy,0.000793271050766278,1
3444,carboys,0.0009474848632072261,1
3445,carbuncle,0.0016189243108862368,6
3446,carbuncles,0.00024064841290296886,1
3447,carcass,0.0003473585660454667,1
3448,card,0.015367834849352346,63
3449,cardboard,0.0012014511726595256,4
3450,cardiac,0.000647995338416944,1
3451,cardinal,0.0026426034470819985,15
3452,cardinals,0.00034144064035980726,1
3453,cards,0.006315418394240525,25
3454,care,0.019365130795931974,339
3455,cared,0.0076339927768609254,24
3456,career,0.009500414426245203,32
3457,careering,0.0003473585660454667,1
3458,careful,0.011184431995461309,71
3459,carefully,0.01578506234350224,148
3460,carefulness,0.0004401177052564838,1
3461,careless,0.008522016713748077,27
3462,carelessly,0.00871184145927369,30
3463,carelessness,0.0037462205844158375,9
3464,carere,0.001218458160661433,2
3465,cares,0.007005483159243566,27
3466,caress,0.0009130585025689176,2
3467,caressed,0.0011886515208056597,2
3468,caresses,0.0027074549292823726,8
3469,caressing,0.0007493435349997842,2
3470,caressingly,0.0013600162748750846,1
3471,carest,0.0002664486256455973,1
3472,caretaker,0.000730151552993269,1
3473,careworn,0.0008631626593165564,2
3474,carfax,0.006135897025304186,24
3475,cargo,0.002000298917547638,8
3476,cargoes,0.001429064448556706,1
3477,caricature,0.001016272030718711,2
3478,caricaturists,0.0003764878236128503,1
3479,caring,0.0018656302567488087,4
3480,carlo,0.010827173523771083,49
3481,carlos,0.00023562358712564952,1
3482,carlsbad,0.00029102578744422694,1
3483,carlton,0.0013220669366461335,3
3484,carlyle,0.0011394143218718053,2
3485,carnage,0.0007036938141348051,1
3486,carnal,0.0013962702266677467,4
3487,carnival,0.0018530890165544631,5
3488,carnivora,0.00042110438364765607,1
3489,caro,0.00020100697892320516,1
3490,carol,0.0021093522340748594,4
3491,carolina,0.0006086370209717944,1
3492,carolinas,0.00034014256324778086,1
3493,caroline,0.004564246705633599,7
3494,carolled,0.0009706121574273173,1
3495,carols,0.0008681911006495073,2
3496,carousal,0.000280500501435439,1
3497,carousals,0.0010006820075175388,3
3498,carouse,0.000647995338416944,1
3499,carousing,0.0017512648120580842,6
3500,carpathian,0.0006476500888035366,2
3501,carpathians,0.0028233220766976626,9
3502,carpenter,0.0011134835182124835,5
3503,carpenters,0.0006174517202233896,3
3504,carpet,0.007144973865071719,25
3505,carpeted,0.00195522289719246,3
3506,carpets,0.0023030252435751962,2
3507,carriage,0.027261430428446025,215
3508,carriages,0.007630002685676637,30
3509,carried,0.01534154175475603,193
3510,carriers,0.0022282201806038153,8
3511,carries,0.0017651281843251267,8
3512,carrion,0.0004378867292990571,1
3513,carry,0.014146512721283297,115
3514,carrying,0.009965095748726255,53
3515,carrée,0.00027238773277372036,1
3516,cars,0.0016357574810006927,3
3517,carshalton,0.002762123424368941,3
3518,carson,0.0012702470902378115,2
3519,cart,0.005428820371332352,27
3520,carte,0.002921493920827987,6
3521,carted,0.000743147427564493,1
3522,cartel,0.00034958833077308206,1
3523,carter,0.04522586365411233,98
3524,carters,0.0070599285094801265,9
